[2025-05-12 11:29:24,071] [INFO] Worker lanzado: melhor_de_3 sobre GBPUSD
[2025-05-12 11:29:24,073] [INFO] Worker lanzado: padrao_23 sobre GBPUSD
[2025-05-12 11:29:24,075] [INFO] Worker lanzado: turno_over sobre GBPUSD
[2025-05-12 11:29:24,077] [INFO] Worker lanzado: seven_flip sobre GBPUSD
[2025-05-12 11:29:24,081] [INFO] Worker lanzado: gaba sobre GBPUSD
[2025-05-12 11:29:24,084] [INFO] Worker lanzado: five_flip sobre GBPUSD
[2025-05-12 11:29:24,087] [INFO] Worker lanzado: reversao sobre GBPUSD
[2025-05-12 11:29:24,099] [INFO] Worker lanzado: tres_vizinhos sobre GBPUSD
[2025-05-12 11:29:24,104] [INFO] Worker lanzado: torres_gemeas sobre GBPUSD
[2025-05-12 11:29:24,106] [INFO] Worker lanzado: tres_mosqueteiros sobre GBPUSD
[2025-05-12 11:29:36,271] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:29:42,549] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:29:45,091] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:29:47,640] [ERROR] Fallo en broker.comprar para USDJPY-OTC PUT
[2025-05-12 11:29:50,942] [ERROR] Fallo en broker.comprar para USDJPY-OTC PUT
[2025-05-12 11:29:57,002] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:30:02,662] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:30:30,344] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:30:36,387] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:30:42,707] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:30:45,022] [ERROR] Fallo en broker.comprar para USDJPY-OTC PUT
[2025-05-12 11:40:29,594] [WARNING] No se encontraron pesos optimizados; usando lógica estándar.
[2025-05-12 11:40:29,762] [INFO] Worker lanzado: mhi1_maioria sobre EURUSD
[2025-05-12 11:40:29,770] [INFO] Worker lanzado: mhi1_minoria sobre EURUSD
[2025-05-12 11:40:29,785] [INFO] Worker lanzado: mhi2_maioria sobre EURUSD
[2025-05-12 11:40:29,786] [INFO] Worker lanzado: mhi2_minoria sobre EURUSD
[2025-05-12 11:40:29,788] [INFO] Worker lanzado: mhi3_maioria sobre EURUSD
[2025-05-12 11:40:29,803] [INFO] Worker lanzado: mhi3_minoria sobre EURUSD
[2025-05-12 11:40:29,808] [INFO] Worker lanzado: milhao_maioria sobre EURUSD
[2025-05-12 11:40:29,811] [INFO] Worker lanzado: milhao_minoria sobre EURUSD
[2025-05-12 11:40:29,826] [INFO] Worker lanzado: padrao_impar sobre EURUSD
[2025-05-12 11:40:29,827] [INFO] Worker lanzado: melhor_de_3 sobre EURUSD
[2025-05-12 11:40:29,830] [INFO] Worker lanzado: padrao_23 sobre EURUSD
[2025-05-12 11:40:29,882] [INFO] Worker lanzado: turno_over sobre EURUSD
[2025-05-12 11:40:29,884] [INFO] Worker lanzado: seven_flip sobre EURUSD
[2025-05-12 11:40:29,887] [INFO] Worker lanzado: gaba sobre EURUSD
[2025-05-12 11:40:29,941] [INFO] Worker lanzado: five_flip sobre EURUSD
[2025-05-12 11:40:29,951] [INFO] Worker lanzado: reversao sobre EURUSD
[2025-05-12 11:40:30,048] [INFO] Worker lanzado: tres_vizinhos sobre EURUSD
[2025-05-12 11:40:30,051] [INFO] Worker lanzado: torres_gemeas sobre EURUSD
[2025-05-12 11:40:30,087] [INFO] Worker lanzado: tres_mosqueteiros sobre EURUSD
[2025-05-12 11:40:30,090] [INFO] Worker lanzado: mhi1_maioria sobre USDJPY-OTC
[2025-05-12 11:40:30,098] [INFO] Worker lanzado: mhi1_minoria sobre USDJPY-OTC
[2025-05-12 11:40:30,099] [INFO] Worker lanzado: mhi2_maioria sobre USDJPY-OTC
[2025-05-12 11:40:30,100] [INFO] Worker lanzado: mhi2_minoria sobre USDJPY-OTC
[2025-05-12 11:40:30,101] [INFO] Worker lanzado: mhi3_maioria sobre USDJPY-OTC
[2025-05-12 11:40:30,103] [INFO] Worker lanzado: mhi3_minoria sobre USDJPY-OTC
[2025-05-12 11:40:30,116] [INFO] Worker lanzado: milhao_maioria sobre USDJPY-OTC
[2025-05-12 11:40:30,118] [INFO] Worker lanzado: milhao_minoria sobre USDJPY-OTC
[2025-05-12 11:40:30,119] [INFO] Worker lanzado: padrao_impar sobre USDJPY-OTC
[2025-05-12 11:40:30,121] [INFO] Worker lanzado: melhor_de_3 sobre USDJPY-OTC
[2025-05-12 11:40:30,122] [INFO] Worker lanzado: padrao_23 sobre USDJPY-OTC
[2025-05-12 11:40:30,132] [INFO] Worker lanzado: turno_over sobre USDJPY-OTC
[2025-05-12 11:40:30,133] [INFO] Worker lanzado: seven_flip sobre USDJPY-OTC
[2025-05-12 11:40:30,136] [INFO] Worker lanzado: gaba sobre USDJPY-OTC
[2025-05-12 11:40:30,148] [INFO] Worker lanzado: five_flip sobre USDJPY-OTC
[2025-05-12 11:40:30,149] [INFO] Worker lanzado: reversao sobre USDJPY-OTC
[2025-05-12 11:40:30,150] [INFO] Worker lanzado: tres_vizinhos sobre USDJPY-OTC
[2025-05-12 11:40:30,151] [INFO] Worker lanzado: torres_gemeas sobre USDJPY-OTC
[2025-05-12 11:40:30,152] [INFO] Worker lanzado: tres_mosqueteiros sobre USDJPY-OTC
[2025-05-12 11:40:30,153] [INFO] Worker lanzado: mhi1_maioria sobre GBPUSD
[2025-05-12 11:40:30,156] [INFO] Worker lanzado: mhi1_minoria sobre GBPUSD
[2025-05-12 11:40:30,159] [INFO] Worker lanzado: mhi2_maioria sobre GBPUSD
[2025-05-12 11:40:30,167] [INFO] Worker lanzado: mhi2_minoria sobre GBPUSD
[2025-05-12 11:40:30,168] [INFO] Worker lanzado: mhi3_maioria sobre GBPUSD
[2025-05-12 11:40:30,169] [INFO] Worker lanzado: mhi3_minoria sobre GBPUSD
[2025-05-12 11:40:30,170] [INFO] Worker lanzado: milhao_maioria sobre GBPUSD
[2025-05-12 11:40:30,172] [INFO] Worker lanzado: milhao_minoria sobre GBPUSD
[2025-05-12 11:40:30,188] [INFO] Worker lanzado: padrao_impar sobre GBPUSD
[2025-05-12 11:40:30,192] [INFO] Worker lanzado: melhor_de_3 sobre GBPUSD
[2025-05-12 11:40:30,196] [INFO] Worker lanzado: padrao_23 sobre GBPUSD
[2025-05-12 11:40:30,199] [INFO] Worker lanzado: turno_over sobre GBPUSD
[2025-05-12 11:40:30,202] [INFO] Worker lanzado: seven_flip sobre GBPUSD
[2025-05-12 11:40:30,207] [INFO] Worker lanzado: gaba sobre GBPUSD
[2025-05-12 11:40:30,213] [INFO] Worker lanzado: five_flip sobre GBPUSD
[2025-05-12 11:40:30,226] [INFO] Worker lanzado: reversao sobre GBPUSD
[2025-05-12 11:40:30,235] [INFO] Worker lanzado: tres_vizinhos sobre GBPUSD
[2025-05-12 11:40:30,250] [INFO] Worker lanzado: torres_gemeas sobre GBPUSD
[2025-05-12 11:40:30,258] [INFO] Worker lanzado: tres_mosqueteiros sobre GBPUSD
[2025-05-12 11:41:33,436] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:41:40,415] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:41:44,044] [ERROR] Fallo en broker.comprar para USDJPY-OTC PUT
[2025-05-12 11:41:46,327] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:41:52,011] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:41:57,701] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:42:03,792] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:42:09,732] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:42:15,608] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:42:21,370] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:42:28,104] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:42:34,253] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:42:40,028] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:42:47,269] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:42:50,051] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:42:54,430] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:43:02,576] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:43:08,464] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:43:11,008] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:43:17,399] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:47:52,050] [WARNING] No se encontraron pesos optimizados; usando lógica estándar.
[2025-05-12 11:47:52,560] [INFO] Worker lanzado: mhi1_maioria sobre EURUSD
[2025-05-12 11:47:52,570] [INFO] Worker lanzado: mhi1_minoria sobre EURUSD
[2025-05-12 11:47:52,580] [INFO] Worker lanzado: mhi2_maioria sobre EURUSD
[2025-05-12 11:47:52,586] [INFO] Worker lanzado: mhi2_minoria sobre EURUSD
[2025-05-12 11:47:52,593] [INFO] Worker lanzado: mhi3_maioria sobre EURUSD
[2025-05-12 11:47:52,603] [INFO] Worker lanzado: mhi3_minoria sobre EURUSD
[2025-05-12 11:47:52,606] [INFO] Worker lanzado: milhao_maioria sobre EURUSD
[2025-05-12 11:47:52,658] [INFO] Worker lanzado: milhao_minoria sobre EURUSD
[2025-05-12 11:47:52,664] [INFO] Worker lanzado: padrao_impar sobre EURUSD
[2025-05-12 11:47:52,681] [INFO] Worker lanzado: melhor_de_3 sobre EURUSD
[2025-05-12 11:47:52,685] [INFO] Worker lanzado: padrao_23 sobre EURUSD
[2025-05-12 11:47:52,717] [INFO] Worker lanzado: turno_over sobre EURUSD
[2025-05-12 11:47:52,721] [INFO] Worker lanzado: seven_flip sobre EURUSD
[2025-05-12 11:47:52,731] [INFO] Worker lanzado: gaba sobre EURUSD
[2025-05-12 11:47:52,740] [INFO] Worker lanzado: five_flip sobre EURUSD
[2025-05-12 11:47:52,761] [INFO] Worker lanzado: reversao sobre EURUSD
[2025-05-12 11:47:52,775] [INFO] Worker lanzado: tres_vizinhos sobre EURUSD
[2025-05-12 11:47:52,790] [INFO] Worker lanzado: torres_gemeas sobre EURUSD
[2025-05-12 11:47:52,798] [INFO] Worker lanzado: tres_mosqueteiros sobre EURUSD
[2025-05-12 11:47:52,801] [INFO] Worker lanzado: mhi1_maioria sobre USDJPY-OTC
[2025-05-12 11:47:52,803] [INFO] Worker lanzado: mhi1_minoria sobre USDJPY-OTC
[2025-05-12 11:47:52,806] [INFO] Worker lanzado: mhi2_maioria sobre USDJPY-OTC
[2025-05-12 11:47:52,810] [INFO] Worker lanzado: mhi2_minoria sobre USDJPY-OTC
[2025-05-12 11:47:52,823] [INFO] Worker lanzado: mhi3_maioria sobre USDJPY-OTC
[2025-05-12 11:47:52,825] [INFO] Worker lanzado: mhi3_minoria sobre USDJPY-OTC
[2025-05-12 11:47:52,826] [INFO] Worker lanzado: milhao_maioria sobre USDJPY-OTC
[2025-05-12 11:47:52,827] [INFO] Worker lanzado: milhao_minoria sobre USDJPY-OTC
